Country,City,CityId,Latitude,Longitude
Belgium,Esneux,2439,50.537715000,5.569204000
Belgium,Essen,2440,51.449472000,4.465928000
Belgium,Estaimpuis,2441,50.687643000,3.288512000
Belgium,Estinnes,2442,50.378791000,4.100572000
Belgium,Etalle,2443,49.663960000,5.608985000
Belgium,Etterbeek,2444,50.832972000,4.394653000
Belgium,Eupen,2445,50.610097000,6.125445000
Belgium,Evere,2446,50.869845000,4.408360000
Belgium,Evergem,2447,51.143324000,3.708129000
Belgium,Faimes,2448,50.644903000,5.242839000
Belgium,Farciennes,2449,50.434438000,4.546665000
Belgium,Fauvillers,2450,49.876935000,5.696703000
Belgium,Fernelmont,2451,50.554025000,4.987317000
Belgium,Ferrieres,2452,50.407202000,5.620914000
Belgium,Fexhe-Le-Haut-Clocher,2453,50.663819000,5.402136000
Belgium,Flemalle,2454,50.596966000,5.441131000
Belgium,Fleron,2455,50.615141000,5.684233000
Belgium,Fleurus,2456,50.486448000,4.539266000
Belgium,Flobecq,2457,50.753496000,3.731543000
Belgium,Floreffe,2458,50.434965000,4.755665000
Belgium,Florennes,2459,50.253785000,4.631156000
Belgium,Florenville,2460,49.707658000,5.275509000
Belgium,Fontaine-L'Eveque,2461,50.407364000,4.321784000
Belgium,Forest,2462,50.814121000,4.324204000
Belgium,Fosses-La-Ville,2463,50.393230000,4.680836000
Belgium,Frameries,2464,50.389989000,3.886402000
Belgium,Frasnes-Lez-Anvaing,2465,50.682431000,3.600612000
Belgium,Froidchapelle,2466,50.164981000,4.347542000
Belgium,Galmaarden,2467,50.752792000,3.987929000
Belgium,Ganshoren,2468,50.874361000,4.309550000
Belgium,Gavere,2469,50.928915000,3.685560000
Belgium,Gedinne,2470,49.984364000,4.902791000
Belgium,Geel,2471,51.166461000,4.984746000
Belgium,Geer,2472,50.669652000,5.181428000
Belgium,Geetbets,2473,50.891485000,5.131027000
Belgium,Gembloux,2474,50.554276000,4.709150000
Belgium,Genappe,2475,50.610175000,4.456097000
Belgium,Genk,2476,50.967198000,5.494996000
Belgium,Geraardsbergen,2477,50.779660000,3.904130000
Belgium,Gerpinnes,2478,50.347458000,4.527859000
Belgium,Gesves,2479,50.422515000,5.053281000
Belgium,Ghent,2480,51.074344000,3.725391000
Belgium,Gingelom,2481,50.737413000,5.169451000
Belgium,Gistel,2482,51.151068000,2.943196000
Belgium,Glabbeek,2483,50.867018000,4.949361000
Belgium,Gooik,2484,50.780913000,4.095795000
Belgium,Gouvy,2485,50.192586000,5.911428000
Belgium,Grace-Hollogne,2486,50.637789000,5.439339000
Belgium,Grez-Doiceau,2487,50.748487000,4.687995000
Belgium,Grimbergen,2488,50.944683000,4.376513000
Belgium,Grobbendonk,2489,51.179787000,4.739190000
Belgium,Haacht,2490,50.964134000,4.641184000
Belgium,Haaltert,2491,50.884766000,3.993192000
Belgium,Habay,2492,49.735002000,5.617180000
Belgium,Halen,2493,50.950112000,5.094257000
Belgium,Halle,2494,50.726360000,4.237161000
Belgium,Ham,2495,51.100270000,5.160994000
Belgium,Ham-Sur-Heure-Nalinnes,2496,50.327386000,4.413883000
Belgium,Hamme,2497,51.078051000,4.139886000
Belgium,Hamoir,2498,50.437339000,5.554868000
Belgium,Hamois,2499,50.336979000,5.139718000
Belgium,Hamont-Achel,2500,51.260185000,5.507317000
Belgium,Hannut,2501,50.666088000,5.073155000
Belgium,Harelbeke,2502,50.863876000,3.307310000
Belgium,Hasselt,2503,50.935398000,5.308186000
Belgium,Hastiere,2504,50.195113000,4.825804000
Belgium,Havelange,2505,50.361145000,5.248168000
Belgium,Hechtel-Eksel,2506,51.138445000,5.346371000
Belgium,Heers,2507,50.753721000,5.311920000
Belgium,Heist-Op-Den-Berg,2508,51.071607000,4.736092000
Belgium,Helecine,2509,50.748374000,4.982736000
Belgium,Hemiksem,2510,51.143667000,4.340141000
Belgium,Hensies,2511,50.435812000,3.713724000
Belgium,Herbeumont,2512,49.795380000,5.309535000
Belgium,Herent,2513,50.910669000,4.646651000
Belgium,Herentals,2514,51.163979000,4.827731000
Belgium,Herenthout,2515,51.139168000,4.759938000
Belgium,Herk-De-Stad,2516,50.937441000,5.177651000
Belgium,Herne,2517,50.722854000,4.036674000
Belgium,Heron,2518,50.540460000,5.105355000
Belgium,Herselt,2519,51.047365000,4.883002000
Belgium,Herstal,2520,50.681414000,5.606526000
Belgium,Herstappe,2521,50.725912000,5.425355000
Belgium,Herve,2522,50.648795000,5.796271000
Belgium,Herzele,2523,50.870490000,3.892562000
Belgium,Heusden-Zolder,2524,51.019818000,5.289479000
Belgium,Heuvelland,2525,50.775510000,2.830145000
Belgium,Hoegaarden,2526,50.779122000,4.876312000
Belgium,Hoeilaart,2527,50.760966000,4.450679000
Belgium,Hoeselt,2528,50.845146000,5.472563000
Belgium,Holsbeek,2529,50.929631000,4.801812000
Belgium,Honnelles,2530,50.351502000,3.725093000
Belgium,Hooglede,2531,50.989474000,3.082342000
Belgium,Hoogstraten,2532,51.440497000,4.763534000
Belgium,Horebeke,2533,50.832186000,3.694490000
Belgium,Hotton,2534,50.267497000,5.432753000
Belgium,Houffalize,2535,50.144367000,5.771016000
Belgium,Houthalen-Helchteren,2536,51.045453000,5.408555000
Belgium,Houthulst,2537,50.969985000,2.896472000
Belgium,Houyet,2538,50.186026000,5.002889000
Belgium,Hove,2539,51.147221000,4.482212000
Belgium,Huldenberg,2540,50.789745000,4.611908000
Belgium,Hulshout,2541,51.062805000,4.812370000
Belgium,Huy,2542,50.508802000,5.222480000
Belgium,Ichtegem,2543,51.112598000,3.030785000
Belgium,Ieper,2544,50.854319000,2.866505000
Belgium,Incourt,2545,50.699185000,4.781554000
Belgium,Ingelmunster,2546,50.921443000,3.260711000
Belgium,Ittre,2547,50.642423000,4.257487000
Belgium,Ixelles,2548,50.820175000,4.359825000
Belgium,Izegem,2549,50.921174000,3.205608000
Belgium,Jabbeke,2550,51.188529000,3.096449000
Belgium,Jalhay,2551,50.530855000,5.966398000
Belgium,Jemeppe-Sur-Sambre,2552,50.471771000,4.676225000
Belgium,Jette,2553,50.881691000,4.321423000
Belgium,Jodoigne,2554,50.728412000,4.860278000
Belgium,Juprelle,2555,50.715393000,5.546064000
Belgium,Jurbise,2556,50.525227000,3.901165000
Belgium,Kalmthout,2557,51.398835000,4.468705000
Belgium,Kampenhout,2558,50.941185000,4.560701000
Belgium,Kapelle-Op-Den-Bos,2559,51.003516000,4.354440000
Belgium,Kapellen,2560,51.333906000,4.443716000
Belgium,Kaprijke,2561,51.208056000,3.627344000
Belgium,Kasterlee,2562,51.243281000,4.942112000
Belgium,Keerbergen,2563,51.005280000,4.654405000
Belgium,Kelmis,2564,50.717409000,6.023492000
Belgium,Kinrooi,2565,51.152892000,5.760253000
Belgium,Kleine Brogel,945,51.150000000,5.420000000
Belgium,Kluisbergen,2566,50.779579000,3.530070000
Belgium,Knesselare,2567,51.132668000,3.451523000
Belgium,Knokke-Heist,2568,51.330722000,3.310598000
Belgium,Koekelare,2569,51.089028000,2.963800000
Belgium,Koekelberg,2570,50.863172000,4.323818000
Belgium,Koksijde,2571,51.109596000,2.682046000
Belgium,Kontich,2572,51.123824000,4.444726000
Belgium,Kortemark,2573,51.024790000,3.001813000
Belgium,Kortenaken,2574,50.893133000,5.023024000
Belgium,Kortenberg,2575,50.889793000,4.568850000
Belgium,Kortessem,2576,50.853004000,5.405920000
Belgium,Kortrijk,2577,50.800043000,3.264398000
Belgium,Kraainem,2578,50.845515000,4.471338000
Belgium,Kruibeke,2579,51.157819000,4.291665000
Belgium,Kruishoutem,2580,50.907938000,3.529504000
Belgium,Kuurne,2581,50.860081000,3.271480000
Belgium,La Bruyere,2582,50.529692000,4.809671000
Belgium,La Hulpe,2583,50.736304000,4.464837000
Belgium,La Louviere,2584,50.473478000,4.156613000
Belgium,La Roche-En-Ardenne,2585,50.166481000,5.605785000
Belgium,Laakdal,2586,51.081002000,5.006068000
Belgium,Laarne,2587,51.042403000,3.884184000
Belgium,Lanaken,2588,50.899402000,5.644254000
Belgium,Landen,2589,50.754806000,5.061543000
Belgium,Langemark-Poelkapelle,2590,50.915918000,2.929287000
Belgium,Lasne,2591,50.682393000,4.461804000
Belgium,Le Roeulx,2592,50.507310000,4.106299000
Belgium,Lebbeke,2593,50.992456000,4.118980000
Belgium,Lede,2594,50.966117000,3.945526000
Belgium,Ledegem,2595,50.871882000,3.149169000
Belgium,Leglise,2596,49.809857000,5.566723000
Belgium,Lendelede,2597,50.886019000,3.232077000
Belgium,Lennik,2598,50.813276000,4.163717000
Belgium,Lens,2599,50.570441000,3.911374000
Belgium,Leopoldsburg,2600,51.117318000,5.250570000
Belgium,Les Bons Villers,2601,50.527825000,4.448227000
Belgium,Lessines,2602,50.712552000,3.833110000
Belgium,Leuven,2603,50.882155000,4.705854000
Belgium,Leuze-En-Hainaut,2604,50.597201000,3.628767000
Belgium,Libin,2605,49.978170000,5.238243000
Belgium,Libramont-Chevigny,2606,49.946204000,5.422448000
Belgium,Lichtervelde,2607,51.027884000,3.146262000
Belgium,Liedekerke,2608,50.866356000,4.093129000
Belgium,Liege,2609,50.631944000,5.590683000
Belgium,Lier,2610,51.118417000,4.573747000
Belgium,Lierde,2611,50.805505000,3.836583000
Belgium,Lierneux,2612,50.307908000,5.785508000
Belgium,Lille,2613,51.255712000,4.834196000
Belgium,Limbourg,2614,50.611358000,5.937076000
Belgium,Lincent,2615,50.721578000,5.027545000
Belgium,Linkebeek,2616,50.767960000,4.345535000
Belgium,Lint,2617,51.127675000,4.498070000
Belgium,Linter,2618,50.820843000,5.042005000
Belgium,Lo-Reninge,2619,50.960635000,2.775331000
Belgium,Lobbes,2620,50.355897000,4.241945000
Belgium,Lochristi,2621,51.103063000,3.857053000
Belgium,Lokeren,2622,51.113259000,3.961324000
Belgium,Lommel,2623,51.225627000,5.302057000
Belgium,Londerzeel,2624,51.010569000,4.276403000
Belgium,Lontzen,2625,50.677739000,6.012511000
Belgium,Lovendegem,2626,51.101123000,3.625613000
Belgium,Lubbeek,2627,50.882050000,4.828424000
Belgium,Lummen,2628,50.995314000,5.183301000
Belgium,Maarkedal,2629,50.795149000,3.640961000
Belgium,Maaseik,2630,51.087873000,5.714886000
Belgium,Maasmechelen,2631,50.968897000,5.677790000
Belgium,Machelen,2632,50.902646000,4.444049000
Belgium,Maldegem,2633,51.198114000,3.450441000
Belgium,Malle,2634,51.293229000,4.713484000
Belgium,Malmedy,2635,50.431512000,6.041545000
Belgium,Manage,2636,50.493698000,4.238246000
Belgium,Manhay,2637,50.288975000,5.662663000
Belgium,Marche-En-Famenne,2638,50.209389000,5.343757000
Belgium,Marchin,2639,50.467429000,5.239573000
Belgium,Martelange,2640,49.811031000,5.724822000
Belgium,Mechelen,2641,51.028669000,4.450171000
Belgium,Meerhout,2642,51.124519000,5.073599000
Belgium,Meeuwen-Gruitrode,2643,51.084435000,5.552224000
Belgium,Meise,2644,50.961207000,4.315642000
Belgium,Meix-Devant-Virton,2645,49.603663000,5.470060000
Belgium,Melle,2646,50.996939000,3.796407000
Belgium,Menen,2647,50.792592000,3.154280000
Belgium,Merbes-Le-Chateau,2648,50.320945000,4.194635000
Belgium,Merchtem,2649,50.951304000,4.247214000
Belgium,Merelbeke,2650,50.974384000,3.740816000
Belgium,Merksplas,2651,51.370430000,4.870214000
Belgium,Mesen,2652,50.757518000,2.874043000
Belgium,Messancy,2653,49.614824000,5.811304000
Belgium,Mettet,2654,50.323175000,4.671263000
Belgium,Meulebeke,2655,50.951079000,3.294905000
Belgium,Middelkerke,2656,51.152354000,2.840473000
Belgium,Modave,2657,50.473411000,5.301893000
Belgium,Moerbeke,2658,51.182199000,3.944972000
Belgium,Mol,2659,51.233723000,5.152778000
Belgium,Momignies,2660,50.002557000,4.217514000
Belgium,Mons,2661,50.452496000,3.971912000
Belgium,Mont-De-L'Enclus,2662,50.738129000,3.504530000
Belgium,Mont-Saint-Guibert,2663,50.637329000,4.623465000
Belgium,Montigny-Le-Tilleul,2664,50.376383000,4.371061000
Belgium,Moorslede,2665,50.880961000,3.078890000
Belgium,Morlanwelz,2666,50.447594000,4.243660000
Belgium,Mortsel,2667,51.174591000,4.461025000
Belgium,Mouscron,2668,50.736353000,3.251034000
Belgium,Musson,2669,49.569500000,5.681187000
Belgium,Namur,2670,50.460460000,4.872596000
Belgium,Nandrin,2671,50.517209000,5.400842000
Belgium,Nassogne,2672,50.136699000,5.358937000
Belgium,Nazareth,2673,50.956977000,3.609884000
Belgium,Neerpelt,2674,51.228908000,5.459455000
Belgium,Neufchateau,2675,49.851080000,5.433610000
Belgium,Neupre,2676,50.544052000,5.488093000
Belgium,Nevele,2677,51.057833000,3.553726000
Belgium,Niel,2678,51.107297000,4.335663000
Belgium,Nieuwerkerken,2679,50.879617000,5.204756000
Belgium,Nieuwpoort,2680,51.123160000,2.767191000
Belgium,Nijlen,2681,51.150842000,4.663690000
Belgium,Ninove,2682,50.826093000,4.004793000
Belgium,Nivelles,2683,50.596945000,4.332262000
Belgium,Ohey,2684,50.435733000,5.166337000
Belgium,Olen,2685,51.163488000,4.885750000
Belgium,Olne,2686,50.587358000,5.731814000
Belgium,Onhaye,2687,50.260423000,4.812139000
Belgium,Oosterzele,2688,50.938764000,3.797176000
Belgium,Oostkamp,2689,51.119375000,3.230235000
Belgium,Oostrozebeke,2690,50.930642000,3.337156000
Belgium,Opglabbeek,2691,51.040314000,5.571211000
Belgium,Opwijk,2692,50.962421000,4.180823000
Belgium,Oreye,2693,50.723094000,5.347294000
Belgium,Orp-Jauche,2694,50.689950000,4.963234000
Belgium,Ostend,944,51.220000000,2.910000000
Belgium,Ottignies-Louvain-La-Neuve,2695,50.670364000,4.564293000
Belgium,Oud-Heverlee,2696,50.819980000,4.686892000
Belgium,Oud-Turnhout,2697,51.320759000,5.004269000
Belgium,Oudenaarde,2698,50.853453000,3.620881000
Belgium,Oudenburg,2699,51.186034000,3.012313000
Belgium,Oudergem,2700,50.810169000,4.437948000
Belgium,Ouffet,2701,50.444804000,5.465913000
Belgium,Oupeye,2702,50.721031000,5.641368000
Belgium,Overijse,2703,50.771276000,4.532724000
Belgium,Overpelt,2704,51.200336000,5.393506000
Belgium,Paliseul,2705,49.907698000,5.137012000
Belgium,Pecq,2706,50.685132000,3.356907000
Belgium,Peer,2707,51.128494000,5.461642000
Belgium,Pepingen,2708,50.744218000,4.147656000
Belgium,Pepinster,2709,50.572346000,5.797051000
Belgium,Peruwelz,2710,50.529404000,3.563970000
Belgium,Perwez,2711,50.634215000,4.789658000
Belgium,Philippeville,2712,50.169202000,4.587826000
Belgium,Pittem,2713,51.001086000,3.265549000
Belgium,Plombieres,2714,50.725587000,5.949077000
Belgium,Pont-A-Celles,2715,50.513898000,4.381193000
Belgium,Poperinge,2716,50.861030000,2.691508000
Belgium,Profondeville,2717,50.375140000,4.828476000
Belgium,Putte,2718,51.050757000,4.636196000
Belgium,Puurs,2719,51.065890000,4.305547000
Belgium,Quaregnon,2720,50.437855000,3.858678000
Belgium,Quevy,2721,50.366601000,3.954587000
Belgium,Quievrain,2722,50.395861000,3.702321000
Belgium,Raeren,2723,50.664795000,6.124377000
Belgium,Ramillies,2724,50.656648000,4.885959000
Belgium,Ranst,2725,51.192779000,4.590703000
Belgium,Ravels,2726,51.414940000,5.025994000
Belgium,Rebecq,2727,50.671487000,4.130252000
Belgium,Remicourt,2728,50.685512000,5.341130000
Belgium,Rendeux,2729,50.218833000,5.517774000
Belgium,Retie,2730,51.267109000,5.076912000
Belgium,Riemst,2731,50.805346000,5.592195000
Belgium,Rijkevorsel,2732,51.355140000,4.767471000
Belgium,Rixensart,2733,50.720743000,4.525631000
Belgium,Rochefort,2734,50.156933000,5.169353000
Belgium,Roeselare,2735,50.936876000,3.133629000
Belgium,Ronse,2736,50.749718000,3.607693000
Belgium,Roosdaal,2737,50.837583000,4.097335000
Belgium,Rotselaar,2738,50.959580000,4.732383000
Belgium,Rouvroy,2739,49.535489000,5.483905000
Belgium,Ruiselede,2740,51.055129000,3.382305000
Belgium,Rumes,2741,50.544500000,3.319727000
Belgium,Rumst,2742,51.093837000,4.421183000
Belgium,Saint-Georges-Sur-Meuse,2743,50.596724000,5.360541000
Belgium,Saint-Ghislain,2744,50.487263000,3.800847000
Belgium,Saint-Josse-Ten-Noode,2745,50.853777000,4.369764000
Belgium,Saint-Leger,2746,49.618294000,5.676564000
Belgium,Saint-Nicolas,2747,50.632253000,5.526430000
Belgium,Sainte-Ode,2748,50.025050000,5.527947000
Belgium,Sambreville,2749,50.446594000,4.620510000
Belgium,Sankt Vith,2750,50.286868000,6.125956000
Belgium,Schaerbeek,2751,50.861805000,4.386065000
Belgium,Schelle,2752,51.122586000,4.342757000
Belgium,Scherpenheuvel-Zichem,2753,50.998155000,4.968588000
Belgium,Schilde,2754,51.256254000,4.581569000
Belgium,Schoten,2755,51.264283000,4.508318000
Belgium,Seneffe,2756,50.547960000,4.262945000
Belgium,Seraing,2757,50.589167000,5.515910000
Belgium,Silly,2758,50.648735000,3.958984000
Belgium,Sint-Agatha-Berchem,2759,50.864675000,4.293874000
Belgium,Sint-Amands,2760,51.050996000,4.230896000
Belgium,Sint-Genesius-Rode,2761,50.744544000,4.373731000
Belgium,Sint-Gillis,2762,50.829429000,4.344657000
Belgium,Sint-Gillis-Waas,2763,51.229514000,4.118914000
Belgium,Sint-Jans-Molenbeek,2764,50.855258000,4.318528000
Belgium,Sint-Katelijne-Waver,2765,51.062329000,4.536262000
Belgium,Sint-Lambrechts-Woluwe,2766,50.847890000,4.431698000
Belgium,Sint-Laureins,2767,51.259976000,3.580211000
Belgium,Sint-Lievens-Houtem,2768,50.930992000,3.875984000
Belgium,Sint-Martens-Latem,2769,51.009470000,3.622265000
Belgium,Sint-Niklaas,2770,51.164730000,4.108435000
Belgium,Sint-Pieters-Leeuw,2771,50.787461000,4.244795000
Belgium,Sint-Pieters-Woluwe,2772,50.831016000,4.443125000
Belgium,Sint-Truiden,2773,50.810432000,5.202982000
Belgium,Sivry-Rance,2774,50.160002000,4.210583000
Belgium,Soignies,2775,50.566092000,4.038362000
Belgium,Sombreffe,2776,50.526743000,4.602645000
Belgium,Somme-Leuze,2777,50.299617000,5.318871000
Belgium,Soumagne,2778,50.632609000,5.731347000
Belgium,Spa,2779,50.471965000,5.867077000
Belgium,Spiere-Helkijn,2780,50.730501000,3.362643000
Belgium,Sprimont,2781,50.519239000,5.666436000
Belgium,St. Hubert,946,50.020000000,5.380000000
Belgium,Stabroek,2782,51.328291000,4.376720000
Belgium,Staden,2783,50.953789000,3.018874000
Belgium,Stavelot,2784,50.416497000,5.957996000
Belgium,Steenokkerzeel,2785,50.921153000,4.499060000
Belgium,Stekene,2786,51.212320000,4.028710000
Belgium,Stoumont,2787,50.408274000,5.798459000
Belgium,Tellin,2788,50.075442000,5.225532000
Belgium,Temse,2789,51.133028000,4.205722000
Belgium,Tenneville,2790,50.099732000,5.490254000
Belgium,Ternat,2791,50.867830000,4.160154000
Belgium,Tervuren,2792,50.821644000,4.524542000
Belgium,Tessenderlo,2793,51.054893000,5.069693000
Belgium,Theux,2794,50.509984000,5.817547000
Belgium,Thimister-Clermont,2795,50.662843000,5.869749000
Belgium,Thuin,2796,50.324208000,4.310890000
Belgium,Tielt,2797,51.006487000,3.363742000
Belgium,Tielt-Winge,2798,50.923375000,4.896508000
Belgium,Tienen,2799,50.811845000,4.941805000
Belgium,Tinlot,2800,50.475182000,5.380047000
Belgium,Tintigny,2801,49.685733000,5.484668000
Belgium,Tongeren,2802,50.771785000,5.464274000
Belgium,Torhout,2803,51.062319000,3.095519000
Belgium,Tournai,2804,50.616213000,3.408004000
Belgium,Tremelo,2805,50.999109000,4.726636000
Belgium,Trois-Ponts,2806,50.356638000,5.884335000
Belgium,Trooz,2807,50.568035000,5.707332000
Belgium,Tubize,2808,50.690042000,4.190667000
